Date,Region,Category,Product,Quantity,Sales,Profit
2025-04-09,North,Groceries,Coffee,4,86.99,18.36
2025-04-09,East,Furniture,Bookshelf,10,4101.41,422.91
2025-04-09,East,Stationery,Pen Set,2,46.9,5.71
2025-04-09,Central,Clothing,T-Shirt,9,1285.55,358.99
2025-04-09,North,Groceries,Cereal,11,265.73,89.05
2025-04-10,Central,Furniture,Office Chair,9,2962.29,565.72
2025-04-10,South,Stationery,Pen Set,9,678.48,143.65
2025-04-10,West,Clothing,Jacket,9,626.6,128.87
2025-04-10,Central,Clothing,Jeans,8,1043.51,202.88
2025-04-10,West,Stationery,Pen Set,3,93.35,5.01
2025-04-10,South,Groceries,Coffee,6,211.72,68.09
2025-04-10,Central,Electronics,Laptop,9,9207.75,2430.38
2025-04-10,Central,Groceries,Cereal,11,172.13,44.85
2025-04-10,West,Furniture,Dining Table,1,520.92,104.72
2025-04-10,South,Electronics,Laptop,1,388.42,105.86
2025-04-10,West,Stationery,Pen Set,9,345.08,81.41
2025-04-10,East,Groceries,Organic Juice,7,176.62,20.04
2025-04-11,East,Electronics,Tablet,3,2724.74,393.28
2025-04-11,Central,Furniture,Bookshelf,11,4322.91,1137.5
2025-04-11,North,Groceries,Organic Juice,1,35.71,10.38
2025-04-11,West,Electronics,Smartphone,1,758.86,70.42
2025-04-11,East,Furniture,Office Chair,10,2013.2,566.74
2025-04-11,North,Electronics,Laptop,5,4541.83,1219.84
2025-04-12,North,Furniture,Office Chair,5,911.96,119.66
2025-04-12,North,Stationery,Backpack,2,26.98,5.03
2025-04-12,North,Stationery,Desk Lamp,2,126.63,12.48
2025-04-12,North,Groceries,Cereal,9,271.57,38.25
2025-04-13,North,Groceries,Cereal,2,41.22,14.42
2025-04-13,Central,Clothing,T-Shirt,10,1003.14,80.09
2025-04-13,West,Groceries,Organic Juice,11,372.82,52.66
2025-04-13,West,Stationery,Pen Set,4,58.12,17.67
2025-04-13,Central,Clothing,Sneakers,3,267.8,76.45
2025-04-13,West,Groceries,Coffee,3,45.57,2.52
2025-04-13,West,Groceries,Olive Oil,2,61.5,4.36
2025-04-13,West,Stationery,Notebook,10,201.31,23.32
2025-04-13,East,Electronics,Smartwatch,1,733.43,98.91
2025-04-13,Central,Clothing,Sneakers,3,79.73,21.23
2025-04-13,West,Groceries,Olive Oil,11,318.81,93.84
2025-04-14,West,Electronics,Tablet,3,804.33,113.55
2025-04-14,Central,Electronics,Laptop,4,4164.64,353.47
2025-04-14,South,Furniture,Office Chair,5,3307.74,867.22
2025-04-14,Central,Groceries,Snack Pack,1,15.17,1.1
2025-04-15,West,Electronics,Headphones,6,5623.7,1412.53
2025-04-15,South,Groceries,Olive Oil,9,182.24,29.49
2025-04-15,West,Electronics,Smartphone,11,6273.43,750.81
2025-04-15,West,Clothing,Sneakers,6,274.68,35.3
2025-04-15,West,Electronics,Smartphone,5,2582.91,431.75
2025-04-15,West,Groceries,Snack Pack,9,282.94,92.17
2025-04-15,South,Electronics,Headphones,9,6969.34,1298.3
2025-04-15,West,Electronics,Tablet,9,2160.12,406.04
2025-04-16,South,Groceries,Organic Juice,4,137.69,45.48
2025-04-16,South,Stationery,Sticky Notes,9,338.91,103.64
2025-04-16,Central,Stationery,Pen Set,5,161.88,17.23
2025-04-16,East,Groceries,Coffee,3,45.99,15.49
2025-04-16,South,Groceries,Cereal,5,195.08,14.47
2025-04-16,Central,Furniture,Office Chair,11,9388.77,2404.03
2025-04-16,South,Electronics,Tablet,8,5952.87,559.77
2025-04-16,South,Stationery,Backpack,5,127.09,10.9
2025-04-16,West,Groceries,Snack Pack,1,11.2,1.22
2025-04-16,East,Electronics,Smartwatch,10,10495.55,3402.29
2025-04-16,East,Furniture,Dining Table,3,2511.11,477.61
2025-04-17,East,Furniture,Dining Table,5,1240.14,259.51
2025-04-17,South,Groceries,Organic Juice,6,85.87,14.5
2025-04-17,East,Electronics,Smartwatch,4,1591.97,419.73
2025-04-17,West,Electronics,Headphones,5,3980.93,313.57
2025-04-17,North,Groceries,Organic Juice,1,29.37,2.72
2025-04-17,Central,Stationery,Desk Lamp,4,83.79,17.82
2025-04-17,North,Electronics,Smartphone,6,4513.22,727.06
2025-04-17,North,Stationery,Sticky Notes,11,507.96,56.61
2025-04-17,Central,Electronics,Smartphone,1,478.47,69.8
2025-04-18,South,Groceries,Coffee,3,119.3,28.13
2025-04-18,Central,Clothing,Sneakers,7,217.38,26.15
2025-04-18,East,Clothing,Jacket,6,393.24,78.09
2025-04-18,South,Groceries,Olive Oil,9,148.95,8.33
2025-04-18,South,Stationery,Pen Set,10,465.63,25.11
2025-04-18,East,Electronics,Tablet,5,3610.73,415.46
2025-04-18,South,Clothing,Jeans,2,173.64,39.95
2025-04-18,West,Groceries,Snack Pack,1,20.37,4.08
2025-04-18,East,Electronics,Laptop,7,7652.09,1153.21
2025-04-19,West,Stationery,Notebook,2,32.71,5.18
2025-04-19,North,Stationery,Desk Lamp,5,241.35,25.82
2025-04-19,South,Furniture,Desk,10,5997.27,1798.18
2025-04-19,East,Furniture,Office Chair,5,1249.71,270.13
2025-04-19,South,Clothing,Sneakers,9,642.43,80.1
2025-04-19,West,Electronics,Smartphone,6,1795.21,296.88
2025-04-19,South,Groceries,Olive Oil,7,159.33,47.72
2025-04-19,West,Furniture,Dining Table,10,8452.59,1460.37
2025-04-19,West,Stationery,Sticky Notes,5,111.18,27.49
2025-04-20,North,Groceries,Coffee,3,112.06,37.52
2025-04-20,North,Stationery,Backpack,6,218.52,68.56
2025-04-20,East,Electronics,Tablet,9,3205.01,251.91
2025-04-20,Central,Electronics,Tablet,9,9975.54,1569.55
2025-04-20,West,Stationery,Pen Set,4,188.67,63.78
2025-04-20,East,Electronics,Headphones,4,3276.43,1021.16
2025-04-20,West,Electronics,Smartwatch,7,5780.94,1689.84
2025-04-20,North,Stationery,Desk Lamp,10,53.96,8.16
2025-04-20,South,Stationery,Backpack,6,384.29,48.19
2025-04-20,East,Clothing,Jacket,5,287.23,95.13
2025-04-20,North,Furniture,Sofa,7,4336.18,1381.92
2025-04-21,South,Stationery,Sticky Notes,9,82.36,20.9
2025-04-21,Central,Furniture,Bookshelf,6,752.69,55.37
2025-04-21,East,Electronics,Headphones,9,7109.61,783.41
2025-04-22,North,Stationery,Pen Set,7,44.61,3.36
2025-04-22,East,Clothing,Sneakers,3,338.55,95.49
2025-04-22,East,Furniture,Bookshelf,9,4301.09,1379.14
2025-04-22,North,Clothing,Jacket,10,214.91,59.68
2025-04-22,South,Furniture,Bookshelf,8,5868.22,816.24
2025-04-22,South,Electronics,Laptop,10,886.81,212.76
2025-04-22,North,Groceries,Olive Oil,8,250.74,19.67
2025-04-22,East,Stationery,Backpack,7,364.06,50.67
2025-04-23,East,Clothing,Jacket,7,915.8,158.06
2025-04-23,East,Electronics,Tablet,10,3250.29,956.16
2025-04-23,West,Electronics,Headphones,6,3960.97,898.39
2025-04-23,Central,Electronics,Smartwatch,2,275.86,59.93
2025-04-23,South,Clothing,Jeans,11,1218.28,186.57
2025-04-23,West,Groceries,Snack Pack,8,179.01,17.88
2025-04-23,North,Clothing,Cap,7,331.38,65.31
2025-04-24,Central,Furniture,Office Chair,11,3901.78,1326.16
2025-04-24,North,Groceries,Cereal,2,69.03,15.45
2025-04-24,East,Electronics,Smartphone,1,1007.4,87.07
2025-04-24,East,Furniture,Sofa,3,254.74,72.11
2025-04-24,Central,Groceries,Cereal,9,241.22,36.85
2025-04-24,East,Stationery,Desk Lamp,5,214.05,44.01
2025-04-24,North,Electronics,Laptop,11,11273.97,1294.29
2025-04-25,North,Furniture,Desk,3,1278.91,290.45
2025-04-25,East,Electronics,Smartphone,7,2904.21,438.55
2025-04-25,Central,Electronics,Smartphone,11,4763.47,268.05
2025-04-25,Central,Groceries,Coffee,6,95.62,30.85
2025-04-25,West,Stationery,Pen Set,4,111.81,29.53
2025-04-25,North,Clothing,Sneakers,5,192.51,64.19
2025-04-25,South,Stationery,Backpack,10,619.92,125.34
2025-04-25,South,Furniture,Office Chair,5,1459.77,195.0
2025-04-26,Central,Groceries,Coffee,2,22.78,3.69
2025-04-26,North,Furniture,Desk,10,1231.16,231.34
2025-04-26,Central,Electronics,Smartwatch,9,10124.09,579.21
2025-04-26,Central,Groceries,Cereal,5,16.06,2.62
2025-04-26,North,Stationery,Notebook,1,51.55,7.76
2025-04-26,North,Stationery,Pen Set,11,815.77,92.2
2025-04-26,Central,Electronics,Tablet,7,2388.71,528.3
2025-04-26,South,Stationery,Pen Set,7,364.96,94.98
2025-04-26,Central,Furniture,Sofa,4,3476.07,632.14
2025-04-26,East,Electronics,Headphones,7,2071.19,612.62
2025-04-26,South,Clothing,Sneakers,10,602.16,84.56
2025-04-27,West,Groceries,Olive Oil,6,122.39,39.71
2025-04-27,East,Groceries,Olive Oil,6,47.7,6.1
2025-04-27,Central,Electronics,Laptop,9,8295.34,1643.93
2025-04-27,West,Clothing,Cap,2,254.98,70.35
2025-04-27,North,Clothing,Sneakers,5,282.38,20.01
2025-04-27,North,Electronics,Smartphone,10,9121.72,2100.87
2025-04-27,Central,Furniture,Bookshelf,2,1752.11,326.98
2025-04-28,South,Stationery,Notebook,10,307.2,16.0
2025-04-28,North,Groceries,Coffee,6,106.78,23.49
2025-04-28,South,Electronics,Smartwatch,10,9333.17,1893.67
2025-04-29,Central,Stationery,Pen Set,4,158.66,42.26
2025-04-29,North,Furniture,Desk,6,3261.53,806.4
2025-04-29,South,Furniture,Bookshelf,4,2900.89,648.16
2025-04-29,South,Furniture,Sofa,11,6879.43,378.99
2025-04-30,West,Clothing,Jacket,5,667.9,42.88
2025-04-30,Central,Clothing,Cap,9,1160.13,89.8
2025-04-30,South,Furniture,Bookshelf,9,7825.52,1685.61
2025-04-30,Central,Furniture,Bookshelf,3,2300.89,762.39
2025-04-30,North,Electronics,Laptop,9,5803.49,343.81
2025-04-30,North,Groceries,Snack Pack,10,169.14,18.84
2025-04-30,North,Furniture,Dining Table,1,629.72,207.0
2025-04-30,North,Groceries,Coffee,6,200.12,68.11
2025-04-30,Central,Clothing,Jacket,9,151.42,42.12
2025-04-30,East,Groceries,Organic Juice,5,74.92,4.51
2025-04-30,East,Groceries,Snack Pack,11,51.33,4.69
2025-04-30,Central,Groceries,Organic Juice,8,209.14,34.83
2025-05-01,Central,Electronics,Smartwatch,4,3547.57,836.69
2025-05-01,South,Electronics,Headphones,1,551.64,153.89
2025-05-01,West,Groceries,Olive Oil,1,15.16,3.62
2025-05-01,East,Clothing,Cap,6,531.14,31.11
2025-05-01,Central,Furniture,Sofa,2,1187.5,74.71
2025-05-01,West,Stationery,Pen Set,3,60.33,10.31
2025-05-01,North,Stationery,Pen Set,3,216.96,14.07
2025-05-01,West,Groceries,Snack Pack,7,107.29,36.25
2025-05-02,South,Groceries,Cereal,7,28.54,9.07
2025-05-02,Central,Electronics,Tablet,7,1860.09,570.05
2025-05-02,East,Clothing,T-Shirt,10,736.77,48.3
2025-05-02,East,Electronics,Tablet,9,985.58,309.98
2025-05-02,East,Furniture,Desk,1,471.77,143.32
2025-05-02,South,Electronics,Smartphone,6,4483.6,1095.06
2025-05-03,West,Furniture,Bookshelf,1,503.3,95.6
2025-05-03,South,Groceries,Organic Juice,7,229.8,15.29
2025-05-03,South,Stationery,Pen Set,9,87.29,7.54
2025-05-03,West,Clothing,Jacket,2,236.41,26.33
2025-05-03,Central,Clothing,Jacket,7,813.77,232.84
2025-05-04,North,Electronics,Laptop,1,1178.18,251.02
2025-05-04,North,Stationery,Sticky Notes,1,45.37,11.09
2025-05-04,South,Electronics,Tablet,8,8373.41,2091.48
2025-05-04,Central,Stationery,Backpack,7,86.74,14.88
2025-05-04,East,Electronics,Smartwatch,2,2100.07,494.84
2025-05-04,West,Furniture,Bookshelf,10,7485.14,528.04
2025-05-04,South,Stationery,Pen Set,5,391.92,89.84
2025-05-04,North,Clothing,T-Shirt,10,659.01,133.06
2025-05-04,Central,Electronics,Tablet,8,2776.31,690.17
2025-05-04,South,Furniture,Bookshelf,2,1755.04,291.15
2025-05-04,South,Stationery,Desk Lamp,6,303.78,39.13
2025-05-05,South,Clothing,Sneakers,2,147.29,47.34
2025-05-05,North,Furniture,Dining Table,4,2309.71,478.68
2025-05-05,Central,Electronics,Smartphone,2,878.99,52.82
2025-05-05,East,Furniture,Desk,2,1173.79,405.35
2025-05-06,South,Clothing,Jacket,8,258.27,89.26
2025-05-06,East,Electronics,Tablet,2,1189.59,264.44
2025-05-06,South,Clothing,Jacket,8,616.18,149.24
2025-05-06,Central,Furniture,Office Chair,2,601.59,133.29
2025-05-06,East,Electronics,Headphones,5,3474.57,330.73
2025-05-06,North,Groceries,Organic Juice,10,35.59,11.52
2025-05-06,North,Furniture,Sofa,3,1652.93,333.57
2025-05-06,North,Clothing,Sneakers,6,328.68,17.75
2025-05-06,East,Electronics,Tablet,8,3085.63,590.24
2025-05-07,Central,Groceries,Snack Pack,4,140.33,28.33
2025-05-08,West,Groceries,Coffee,2,48.42,6.3
2025-05-08,East,Furniture,Desk,4,804.88,146.12
2025-05-08,North,Stationery,Backpack,10,323.67,112.35
2025-05-08,East,Stationery,Backpack,4,248.13,47.21
2025-05-08,North,Groceries,Coffee,11,303.79,98.68
2025-05-08,West,Groceries,Organic Juice,3,80.79,22.99
2025-05-08,North,Clothing,Sneakers,4,308.4,79.59
2025-05-08,South,Stationery,Desk Lamp,6,57.16,17.32
2025-05-08,South,Electronics,Smartphone,3,797.0,195.5
2025-05-08,South,Electronics,Headphones,9,9497.94,3199.99
2025-05-08,Central,Furniture,Dining Table,5,869.73,238.41
2025-05-08,Central,Stationery,Desk Lamp,1,32.56,9.43
2025-05-08,West,Clothing,Jeans,6,442.82,108.37
2025-05-09,East,Electronics,Smartwatch,2,1798.81,342.21
2025-05-09,West,Groceries,Snack Pack,1,30.97,5.89
2025-05-09,West,Groceries,Snack Pack,8,292.23,24.75
2025-05-09,North,Stationery,Notebook,8,244.93,20.65
2025-05-09,West,Electronics,Headphones,9,9955.64,1422.64
2025-05-09,South,Stationery,Notebook,11,716.99,102.69
2025-05-09,Central,Furniture,Bookshelf,11,6450.82,1931.09
2025-05-10,West,Groceries,Coffee,8,225.99,26.8
2025-05-10,East,Stationery,Pen Set,6,448.35,107.76
2025-05-10,South,Clothing,Sneakers,2,80.23,9.11
2025-05-10,North,Furniture,Sofa,7,3997.44,434.32
2025-05-10,North,Groceries,Coffee,1,5.95,0.48
2025-05-10,West,Electronics,Smartwatch,2,1337.77,166.27
2025-05-10,East,Furniture,Desk,7,3971.57,1349.95
2025-05-11,North,Electronics,Smartwatch,4,3951.86,1132.05
2025-05-11,West,Clothing,Cap,2,161.83,31.2
2025-05-11,East,Clothing,Jacket,11,188.95,21.23
2025-05-11,East,Electronics,Tablet,2,729.01,141.37
2025-05-11,South,Groceries,Organic Juice,10,178.24,54.93
2025-05-11,North,Stationery,Sticky Notes,7,470.47,136.87
2025-05-11,South,Groceries,Coffee,8,109.51,26.27
2025-05-12,West,Clothing,Jeans,8,1080.25,148.51
2025-05-12,South,Electronics,Headphones,1,946.14,202.91
2025-05-12,Central,Groceries,Organic Juice,2,7.66,1.33
2025-05-12,North,Electronics,Laptop,1,189.35,13.09
2025-05-12,North,Stationery,Desk Lamp,6,277.52,85.09
2025-05-12,East,Clothing,T-Shirt,2,167.48,53.62
2025-05-12,North,Furniture,Dining Table,4,1263.42,355.46
2025-05-12,South,Furniture,Dining Table,7,1633.27,204.34
2025-05-12,Central,Clothing,Sneakers,10,1147.97,398.08
2025-05-12,North,Clothing,Jeans,7,855.17,51.71
2025-05-12,West,Furniture,Office Chair,2,1737.4,583.93
2025-05-13,East,Groceries,Olive Oil,7,182.55,54.97
2025-05-13,Central,Stationery,Pen Set,10,457.06,54.51
2025-05-13,North,Electronics,Smartphone,6,1694.88,384.56
2025-05-13,West,Stationery,Backpack,9,480.68,108.14
2025-05-13,South,Furniture,Sofa,6,956.81,124.65
2025-05-13,East,Electronics,Tablet,8,8442.06,1023.73
2025-05-13,Central,Groceries,Organic Juice,7,61.04,12.31
2025-05-13,Central,Groceries,Organic Juice,4,57.76,16.73
2025-05-13,North,Clothing,T-Shirt,4,372.19,122.18
2025-05-13,East,Groceries,Snack Pack,2,77.84,24.84
2025-05-13,North,Groceries,Coffee,8,217.47,16.7
2025-05-14,West,Stationery,Notebook,4,123.19,15.98
2025-05-14,East,Clothing,Jeans,10,1193.22,347.42
2025-05-14,East,Furniture,Office Chair,4,1162.62,194.67
2025-05-14,South,Furniture,Dining Table,1,518.13,143.56
2025-05-14,Central,Furniture,Dining Table,5,3251.69,195.72
2025-05-15,Central,Groceries,Snack Pack,9,46.32,5.2
2025-05-15,North,Furniture,Bookshelf,6,2341.93,761.1
2025-05-15,East,Electronics,Laptop,8,7655.35,555.02
2025-05-15,North,Stationery,Notebook,1,71.97,5.53
2025-05-15,South,Clothing,Jeans,11,1576.97,245.53
2025-05-15,Central,Groceries,Cereal,11,131.25,20.07
2025-05-15,North,Stationery,Notebook,10,64.38,9.0
2025-05-15,West,Groceries,Coffee,11,326.79,21.17
2025-05-15,North,Electronics,Smartwatch,4,2921.04,548.27
2025-05-15,East,Groceries,Cereal,2,15.69,5.2
2025-05-15,South,Stationery,Notebook,11,878.85,284.87
2025-05-16,Central,Clothing,T-Shirt,9,970.95,305.97
2025-05-16,East,Stationery,Desk Lamp,1,18.39,3.97
2025-05-16,North,Stationery,Desk Lamp,8,189.59,27.48
2025-05-16,South,Electronics,Laptop,8,6939.31,1471.79
2025-05-16,North,Furniture,Office Chair,10,2660.49,522.1
2025-05-16,South,Stationery,Sticky Notes,1,33.0,2.03
2025-05-16,East,Groceries,Olive Oil,11,232.14,59.72
2025-05-16,West,Groceries,Coffee,5,28.73,8.35
2025-05-16,Central,Furniture,Sofa,9,7942.57,1157.46
2025-05-17,West,Furniture,Sofa,5,2445.17,609.08
2025-05-17,South,Clothing,Sneakers,7,929.39,130.47
2025-05-17,South,Groceries,Snack Pack,2,13.46,2.93
2025-05-17,North,Clothing,T-Shirt,5,219.76,24.59
2025-05-17,North,Furniture,Sofa,5,3713.58,987.47
2025-05-17,South,Stationery,Backpack,4,30.25,1.84
2025-05-17,East,Furniture,Bookshelf,4,1149.6,393.02
2025-05-17,North,Clothing,T-Shirt,5,628.16,74.14
2025-05-17,East,Stationery,Pen Set,4,271.82,44.75
2025-05-17,South,Stationery,Backpack,1,32.46,11.03
2025-05-17,West,Groceries,Organic Juice,11,317.6,74.61
2025-05-17,Central,Groceries,Coffee,1,39.57,4.27
2025-05-17,East,Furniture,Desk,6,2596.7,849.04
2025-05-17,West,Clothing,Jacket,7,107.22,20.57
2025-05-17,North,Electronics,Smartphone,7,7082.84,2279.74
2025-05-17,West,Stationery,Notebook,1,76.81,19.81
2025-05-18,South,Clothing,T-Shirt,11,507.59,126.66
2025-05-18,North,Groceries,Coffee,6,51.99,3.25
2025-05-18,West,Stationery,Sticky Notes,1,18.82,5.71
2025-05-18,North,Electronics,Smartphone,1,418.43,121.06
2025-05-18,West,Clothing,Jeans,3,142.3,7.91
2025-05-18,West,Furniture,Desk,11,6736.06,1174.28
2025-05-19,East,Stationery,Backpack,10,472.47,66.8
2025-05-19,East,Electronics,Smartphone,4,2979.38,798.87
2025-05-19,West,Groceries,Olive Oil,7,97.51,13.57
2025-05-19,West,Groceries,Organic Juice,1,30.67,3.13
2025-05-19,West,Electronics,Tablet,10,2616.62,357.54
2025-05-19,North,Electronics,Tablet,8,9405.8,2638.65
2025-05-19,East,Electronics,Tablet,6,5107.18,1542.22
2025-05-19,North,Stationery,Backpack,6,287.38,52.66
2025-05-19,East,Furniture,Dining Table,3,472.03,39.65
2025-05-19,Central,Clothing,Sneakers,2,93.23,12.26
2025-05-19,North,Furniture,Sofa,8,2306.8,768.96
2025-05-19,Central,Furniture,Bookshelf,5,3850.38,447.37
2025-05-20,North,Electronics,Smartwatch,4,4444.59,339.62
2025-05-20,Central,Clothing,Jacket,10,203.9,59.21
2025-05-20,North,Furniture,Desk,4,710.93,84.75
2025-05-20,Central,Groceries,Olive Oil,11,245.9,41.21
2025-05-20,Central,Electronics,Smartwatch,4,409.71,21.32
2025-05-21,South,Clothing,Sneakers,11,1123.22,262.17
2025-05-21,North,Clothing,Sneakers,4,459.26,92.81
2025-05-21,South,Clothing,Jacket,10,836.91,115.76
2025-05-21,South,Electronics,Smartphone,9,7029.67,2286.46
2025-05-21,East,Furniture,Desk,3,898.4,191.8
2025-05-21,West,Stationery,Pen Set,4,300.45,79.65
2025-05-21,East,Clothing,Sneakers,9,186.93,45.6
2025-05-21,East,Clothing,Jacket,10,1488.21,370.47
2025-05-22,North,Furniture,Desk,10,6377.37,1229.86
2025-05-22,South,Stationery,Notebook,4,20.54,3.2
2025-05-22,East,Groceries,Coffee,9,44.4,3.41
2025-05-22,West,Groceries,Organic Juice,2,37.76,6.6
2025-05-22,Central,Clothing,Jacket,7,181.18,36.37
2025-05-22,East,Groceries,Organic Juice,6,79.05,19.59
2025-05-22,West,Stationery,Notebook,5,143.11,21.84
2025-05-22,North,Groceries,Olive Oil,5,181.52,31.58
2025-05-22,East,Groceries,Cereal,11,317.55,85.93
2025-05-22,West,Electronics,Tablet,5,1254.86,382.54
2025-05-22,South,Clothing,Cap,8,670.5,218.57
2025-05-22,West,Groceries,Coffee,9,322.29,65.52
2025-05-22,East,Groceries,Snack Pack,1,17.19,4.92
2025-05-22,West,Furniture,Office Chair,1,661.87,131.19
2025-05-22,Central,Groceries,Olive Oil,5,147.51,28.09
2025-05-22,South,Furniture,Office Chair,8,6624.67,1709.21
2025-05-22,West,Groceries,Coffee,7,111.54,21.28
2025-05-23,West,Furniture,Desk,11,2639.72,488.77
2025-05-23,East,Stationery,Pen Set,11,534.76,78.25
2025-05-23,West,Clothing,Cap,11,877.12,179.37
2025-05-23,North,Groceries,Olive Oil,9,341.17,42.73
2025-05-23,East,Stationery,Notebook,7,75.2,15.75
2025-05-23,East,Groceries,Cereal,9,327.79,76.71
2025-05-23,Central,Electronics,Smartphone,8,2558.31,395.24
2025-05-23,North,Groceries,Olive Oil,3,10.12,0.66
2025-05-23,Central,Stationery,Notebook,9,296.95,93.71
2025-05-23,West,Stationery,Notebook,3,227.09,38.86
2025-05-24,Central,Furniture,Bookshelf,7,4105.85,1095.33
2025-05-24,Central,Stationery,Pen Set,1,40.29,8.96
2025-05-24,West,Electronics,Tablet,4,3997.18,1391.57
2025-05-24,West,Electronics,Laptop,10,9883.88,972.45
2025-05-24,South,Electronics,Tablet,7,5294.98,1582.36
2025-05-24,North,Furniture,Office Chair,8,4933.16,523.48
2025-05-24,South,Stationery,Sticky Notes,1,15.79,1.59
2025-05-24,North,Stationery,Notebook,3,29.66,3.49
2025-05-25,West,Stationery,Pen Set,8,126.35,22.99
2025-05-25,South,Stationery,Notebook,5,100.24,16.46
2025-05-25,East,Stationery,Sticky Notes,11,363.53,20.78
2025-05-25,West,Clothing,Jacket,2,132.11,11.28
2025-05-25,West,Stationery,Sticky Notes,6,145.48,29.27
2025-05-25,West,Electronics,Laptop,1,566.99,154.22
2025-05-25,North,Furniture,Bookshelf,1,602.44,209.09
2025-05-26,East,Stationery,Pen Set,5,354.83,107.65
2025-05-26,North,Groceries,Cereal,8,307.75,84.53
2025-05-26,East,Stationery,Sticky Notes,8,521.78,100.08
2025-05-26,West,Electronics,Headphones,5,2348.55,685.12
2025-05-27,Central,Groceries,Cereal,7,188.43,45.19
2025-05-27,Central,Furniture,Dining Table,2,1452.53,231.44
2025-05-27,East,Clothing,T-Shirt,1,132.77,33.29
2025-05-27,North,Electronics,Laptop,6,2178.85,565.56
2025-05-27,South,Electronics,Headphones,6,865.67,249.92
2025-05-27,North,Electronics,Smartwatch,1,434.54,142.5
2025-05-27,North,Electronics,Smartwatch,6,4082.83,919.19
2025-05-27,East,Stationery,Notebook,10,398.25,46.84
2025-05-28,East,Electronics,Smartphone,6,6705.75,1911.09
2025-05-28,South,Stationery,Pen Set,4,204.94,59.89
2025-05-28,North,Groceries,Organic Juice,6,56.3,9.97
2025-05-28,North,Groceries,Cereal,9,235.27,70.29
2025-05-28,Central,Electronics,Laptop,9,10407.43,769.21
2025-05-28,Central,Stationery,Desk Lamp,6,210.87,42.83
2025-05-28,South,Stationery,Notebook,2,108.97,37.18
2025-05-29,North,Furniture,Bookshelf,11,5615.53,1305.96
2025-05-29,East,Stationery,Pen Set,6,391.69,23.51
2025-05-29,West,Furniture,Dining Table,5,1440.23,460.63
2025-05-29,North,Groceries,Cereal,3,113.18,35.78
